stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone
1727,1727,Syrjäläntie,,60.40904849591948,22.16084087725281,FÖLI,,0,,Europe/Helsinki
867,867,Kerttuli,,60.44913849078916,22.28618173585104,FÖLI,,0,,Europe/Helsinki
8014,8014,Lahto,,60.63468165940596,22.58916357716623,V-S ELY,,0,,Europe/Helsinki
135,135,Tähtitorninkatu,,60.44533458553264,22.28007374307089,FÖLI,,0,,Europe/Helsinki
494,494,Markulantie,,60.47116164414006,22.23105755756646,FÖLI,,0,,Europe/Helsinki
6094,6094,Hakaniitty,,60.44587299676416,22.37680478407918,FÖLI,,0,,Europe/Helsinki
6074,6074,Lähteenmäentie,,60.4359104341037,22.38400758806512,FÖLI,,0,,Europe/Helsinki
1040,1040,Vaapukkatie,,60.44175843970222,22.31088887093603,FÖLI,,0,,Europe/Helsinki
1409,1409,Tammelininkatu,,60.47247475691964,22.3059201764996,FÖLI,,0,,Europe/Helsinki
187,187,Telekatu,,60.49163486811006,22.29068021177642,FÖLI,,0,,Europe/Helsinki
2019,2019,Pirilä,,60.48755907643694,22.13066143647508,FÖLI,,0,,Europe/Helsinki
5145,5145,Rynkö,,60.51945196108594,22.50326149870848,FÖLI,,0,,Europe/Helsinki
971,971,Ieskatu,,60.46231145173956,22.20022148968884,FÖLI,,0,,Europe/Helsinki
6061,6061,Heinätie,,60.41685777058238,22.39222193128032,FÖLI,,0,,Europe/Helsinki
312,312,Vankila,,60.49310328489474,22.31803987259772,FÖLI,,0,,Europe/Helsinki
1456,1456,Apilakatu,,60.42537775703506,22.30783353905527,FÖLI,,0,,Europe/Helsinki
6347,6347,Kirismäki,,60.43647573879298,22.50363858083206,FÖLI,,0,,Europe/Helsinki
735,735,Pernon koulu,,60.45240197622568,22.15801830367379,FÖLI,,0,,Europe/Helsinki
720,720,Tuomela,,60.6173709610947,22.42833360475852,FÖLI,,0,,Europe/Helsinki
3191,3191,Ylttinen,,60.40349080617184,21.86031496630369,FÖLI,,0,,Europe/Helsinki
678,678,Messukentänkatu,,60.44849319263184,22.17962343154308,FÖLI,,0,,Europe/Helsinki
6328,6328,Huuhkajantie,,60.41412417426584,22.51869041745316,FÖLI,,0,,Europe/Helsinki
1980,1980,"Turun satama, kaukoliikenne",,60.4348967753231,22.22368516528618,FÖLI,,0,,Europe/Helsinki
695,695,Lausteenpuisto,,60.43065902392518,22.34041077110653,FÖLI,,0,,Europe/Helsinki
8920,8920,"Taalintehdas, Tallimäentie",,60.01990713400036,22.50549431139656,V-S ELY,,0,,Europe/Helsinki
6352,6352,Mattilantie,,60.4254768064979,22.50428760560333,FÖLI,,0,,Europe/Helsinki
4059,4059,Hyrköinen,,60.5995049281216,22.28865622698937,FÖLI,,0,,Europe/Helsinki
387,387,Ekvalla,,60.38060224788842,22.22351778391546,FÖLI,,0,,Europe/Helsinki
1052,1052,Paasirinne,,60.45621642890368,22.25060272755386,FÖLI,,0,,Europe/Helsinki
391,391,Suvilinnantie,,60.39119238057032,22.22072773240652,FÖLI,,0,,Europe/Helsinki
3040,3040,Merimaskuntie,,60.45889911379726,21.91407305311148,FÖLI,,0,,Europe/Helsinki
908,908,Kaakelitehdas,,60.4571100262305,22.23661816689601,FÖLI,,0,,Europe/Helsinki
6244,6244,Pohtionvuori,,60.42984965195646,22.55387495003483,FÖLI,,0,,Europe/Helsinki
6307,6307,Kuusiston kirkko,,60.3817746090883,22.41262493059476,FÖLI,,0,,Europe/Helsinki
780,780,Lukkosepänkatu,,60.47252907325276,22.20980145566225,FÖLI,,0,,Europe/Helsinki
431,431,Jänessaarentie,,60.41816876715998,22.18468567082848,FÖLI,,0,,Europe/Helsinki
1425,1425,Purorinteentie,,60.3555235861608,22.26183883888924,FÖLI,,0,,Europe/Helsinki
910,910,Köydenpunojankatu,,60.4530860910928,22.24552730576222,FÖLI,,0,,Europe/Helsinki
5196,5196,Väljäntie,,60.526279436269,22.45596388683758,FÖLI,,0,,Europe/Helsinki
274,274,Tampereentie,,60.4642996969448,22.27232562138938,FÖLI,,0,,Europe/Helsinki
5181,5181,Hihna,,60.54764125006684,22.66747213115679,FÖLI,,0,,Europe/Helsinki
759,759,Härkämäki,,60.46227509658106,22.19871558810411,FÖLI,,0,,Europe/Helsinki
506,506,Ilpoistentie,,60.4232460036644,22.29584835266045,FÖLI,,0,,Europe/Helsinki
888,888,Kraatarinkatu,,60.44665385897856,22.35354676987143,FÖLI,,0,,Europe/Helsinki
6403,6403,Silvolanrinne,,60.45944198154224,22.35572074073377,FÖLI,,0,,Europe/Helsinki
4045,4045,Inkistentie,,60.56925936064938,22.242284330353,FÖLI,,0,,Europe/Helsinki
6362,6362,Nunnantie,,60.44660070459032,22.4288163970103,FÖLI,,0,,Europe/Helsinki
8102,8102,Kirjala P,,60.35925711117618,22.35759471856064,V-S ELY,,0,,Europe/Helsinki
2047,2047,Lautamies,,60.4897624042671,22.1661958876791,FÖLI,,0,,Europe/Helsinki
5231,5231,Jukolantie,,60.4832273553061,22.45935782585416,FÖLI,,0,,Europe/Helsinki
6202,6202,Suitsikatu,,60.40798150138444,22.35391185360719,FÖLI,,0,,Europe/Helsinki
1550,1550,Eskonpolku,,60.47937265190912,22.24267473418906,FÖLI,,0,,Europe/Helsinki
492,492,Suikkilan ostoskeskus,,60.46677364519948,22.22778750587951,FÖLI,,0,,Europe/Helsinki
5004,5004,Vanhalinna,,60.48051818476122,22.3826857877751,FÖLI,,0,,Europe/Helsinki
6294,6294,Rahkasammaleenkatu,,60.40531302777834,22.40178137960831,FÖLI,,0,,Europe/Helsinki
1061,1061,Suihkarintie,,60.51914506470534,22.29344493808644,FÖLI,,0,,Europe/Helsinki
737,737,Perhosenkatu,,60.45406827832436,22.16452340276586,FÖLI,,0,,Europe/Helsinki
6207,6207,Hoviranta,,60.40242727633346,22.37845660054142,FÖLI,,0,,Europe/Helsinki
87,87,Heisitie,,60.41983713857558,22.23873655400226,FÖLI,,0,,Europe/Helsinki
860,860,Luolavuorentie,,60.4389284601985,22.27032494978883,FÖLI,,0,,Europe/Helsinki
1016,1016,Logomo,,60.4573947486779,22.25414402949865,FÖLI,,0,,Europe/Helsinki
3253,3253,Sannainen,,60.4477654458889,21.8373014454179,FÖLI,,0,,Europe/Helsinki
6617,6617,Paimion kaupungintalo,,60.45647028671942,22.6881260376203,V-S ELY,,0,,Europe/Helsinki
6164,6164,Littoistentie,,60.42572112008982,22.48576092846116,FÖLI,,0,,Europe/Helsinki
2102,2102,Ihalan koulu,,60.47143196889884,22.17173345155852,FÖLI,,0,,Europe/Helsinki
3271,3271,Peräinen,,60.42776363744102,21.92016849709059,FÖLI,,0,,Europe/Helsinki
8963,8963,Retais,,60.165620686348,21.69114383497986,V-S ELY,,0,,Europe/Helsinki
6268,6268,Hirsimäentie,,60.43129617876354,22.52330585931171,FÖLI,,0,,Europe/Helsinki
5015,5015,Vieru,,60.49906659908164,22.43253369787251,FÖLI,,0,,Europe/Helsinki
5124,5124,"Liedon koulukeskus, laituri 4",,60.50071282617814,22.45200451495758,FÖLI,,0,,Europe/Helsinki
2108,2108,Alhainen,,60.47943886068338,22.15379826931415,FÖLI,,0,,Europe/Helsinki
8112,8112,Bergbontie P,,60.32891680539148,22.34994618351742,V-S ELY,,0,,Europe/Helsinki
331,331,Merimiehenkatu,,60.4364574771225,22.2476707962872,FÖLI,,0,,Europe/Helsinki
1260,1260,Lehtikuusitie,,60.36640381738018,22.22472885402772,FÖLI,,0,,Europe/Helsinki
6138,6138,Ylikylä,,60.40955926358396,22.38164167022391,FÖLI,,0,,Europe/Helsinki
3123,3123,Järvensuu,,60.4523630341847,21.9016792717701,FÖLI,,0,,Europe/Helsinki
1143,1143,Kaarlejoentie,,60.64871573117,22.42564208749044,FÖLI,,0,,Europe/Helsinki
3226,3226,Naantalin seurakuntakeskus,,60.46996002144952,22.02848168769982,FÖLI,,0,,Europe/Helsinki
569,569,Rauhalantie,,60.4331594393749,22.17605969747705,FÖLI,,0,,Europe/Helsinki
800,800,Mälikkälä,,60.47191097592052,22.21386328919293,FÖLI,,0,,Europe/Helsinki
746,746,Pernontie,,60.45272251055298,22.16015488609853,FÖLI,,0,,Europe/Helsinki
390,390,Meritalo,,60.38863442332828,22.221103444055,FÖLI,,0,,Europe/Helsinki
3082,3082,Palsalantie,,60.50196298937228,21.72969150944439,FÖLI,,0,,Europe/Helsinki
6026,6026,Lehtimajankatu,,60.40136503699442,22.3492963547468,FÖLI,,0,,Europe/Helsinki
1832,1832,Ulkopellontie,,60.53922076815412,22.36914371917279,FÖLI,,0,,Europe/Helsinki
